doc_id	text	is_hate
8542	ALWAYS SPEAK OUT WHEN IN A CLASS WITH A BRAINWASHING TEACHER BECAUSE ONCE YOU SPEAK OTHERS WHO MAY FEEL THE SAME WAY MAY REALIZE THEY ARE NOT ALONE but if you say nothing then everybody will without question go along with the anti white brainwashing .	0
2269	At least this is the impression I get when I occassionaly happen to turn on a channel and there 's a children 's show on .	0
8440	Nordic is not someone 's heritage it 's a sub race category than one person 's heritage will be put into .	0
10698	If not , start a youth chapter of the World Church of the Creator .	0
86	Sixteen Jones , Die Antwoord 's daughter - YouTube	0
338	Declaring war on the innocent White Population of any nation could easily be justified by anyone who was not a White Nationalist .	0
7441	Adopt their musical style and hand gestures and you poison your own soul .	1
5692	Those who are not in agreement with anything that they see here are invited to say so - and provide us with the alternative .	0
5240	All I ask is to PLEASE be careful when responding to threads like this .	0
6142	Perhaps consider asking a friend to put up a/some flyers that show him and say that he is a statuatory rapist who preys on underage white girls !	0
9473	Israeli Minister `` We always use the anti-Semitism trick or bring up the Holocaust '' - YouTube	0
3954	I think the only connection homosexuality has to Christianity , in this country , is the large proportion of paedophiles being representatives of Christian churches .	1
5707	Im thinking that if whites in mass began PLE 's the jews would just cross out the word white and add the word minority in its place .	0
10181	If you are a skinhead then by definition you must have your head shaved because if you do n't you 're not a skinhead .	0
4264	Every white person is welcome here with the reminder to have an eye for the gypsies .	0
8909	I am looking for WN specific Home School material ?	0
9916	I think our middle finger is about worn out .	0
1897	Loved ones stood together at Chemung County Court to watch 35 year old Arteamus Wells appear before Judge James Hayden .	0
9026	And on the ground ground and pound and submissions have finished hundreds of fighters over the years .	0
6482	Those nations are all extremely diverse .	0
3790	Watching and reading between the lines of the libtard media over the past few days , I think they are very nervous indeed .	0
3305	Of course if people would stop going to these places then they would never be able to earn enough money to start up foreign cesspits in Irish towns .	0
3144	I seen Chingford do Dirty Bastard UGH what a horrible cover ..	0
4261	The comment I made was about the fact that Everton 's nickname is the Black Watch .	0
5318	This morning I found a video that was quite interesting , as it demonstrated how this question frequently comes up even after serious crimes .	0
4618	Where I live now it is n't so bad .	0
7159	It has been claimed that the black African invented the stick , but that is a lie .	0
4523	I'm not running and giving it to the muds .	1
10319	I do n't watch TV at home at all any more .	0
3336	I love their darker hair , their skin , their eyes !	0
6765	Does n't sound like I 'm missing much anyway .	0
693	Where is forced busing when you need it ?	0
6887	The best they can do is prevent their members from hearing the truth which is why they do n't allow any serious opposing views .	0
7678	I am within an hour from Saskatoon .	0
4940	I have no clue what it does but its there lol .	0
2595	Let 's see it get down to zero !	0
8794	Later after thousands of rounds of experience , move up to a larger rifle and pistol .	0
471	I would love to ask `` whats to concider ?? ''	0
1643	I meet a lot Chechen 's a few weeks back i was shocked to see how light skinned they were and they had light brown hair and blue eyes and had European facial features .	0
7299	That is a blessing and a curse at the same time !	0
4380	Fortunately for Golden Dawn they do n't depend that much on the internet , since they are a grass-roots organization through and through .	0
6684	But of course .	0
7920	She is off this week from school for thanksgiving and my other kids had school still for 2 days so she went with me to school.On way back was explaining to her my side and her mothers side of our heritage and explaining to her where the different countries were and told her we can get a map of Europe and she can color in the countries we are from .	0
2221	Well I do hope that he will not get the PM position ... neither do I want SV nor AP in the government ...	0
5722	Sadly, I think the government would step in if we tried to stop the lesser races from moving into our land .	1
8661	Let me know if White girls making out with blacks and other non whites are staged too .	0
8072	Apparently the French paid the Indians a bounty for every scalp they obtained of an enemy combatant .	0
5876	This is a petition in opposition to the banning of Golden Dawn .	0
3414	And there 's lots of water ... with trout and other fish .	0
604	A Memphis City Schools teacher will remain in federal custody for at least a few more days while her attorney tries to find a secure drug-treatment facility for her before addressing criminal drug charges .	0
3872	I am not very well read when it comes to Fascism and was led to believe that they 'd have eschewed any non-European culture or influence .	0
6151	Don't know if any of this is obsolete but it 's a start ...	0
6076	Good luck !	0
763	Sorry , I just do n't buy it .	0
1230	YouTube - Blacks Attack White Man On Subway YouTube - White Girl Beaten On A Bus By Blacks YouTube - Black gang attack-Tottenham High Road N1 .	0
7209	unfortunately chicago doesnt prove this .. we need to send them all to the poles we could make better use of africa	1
798	This should be on every major news channel in America .	0
5442	When anyone is ready we are now taking reservations on lots as we speak first come first served contact me for more info .	0
142	I was a substitute teacher for the Jackson Mississippi Public School System in the late 1990 's .	0
8900	It just goes to show that kids have more common sense than many white adults ( sadly. )	0
6837	They can become some of the most anti-white people on earth .	0
1729	Israely Zionist indeed prepeared the Georgian attack .	1
10299	Constant movement .	0
3253	Get out there and lead by example .	0
2511	They ca n't survive without us , but they do us nothing but harm .	1
6336	I have never seen an Asian woman dating an Asian man.They like the white man they re-force wiggers and our detrimental towards our cause.Cpamikei	1
4670	5 years later we split up .	0
2576	Strange that it is not allowed to clip the tail from dog , but it is allowed to clip 8 days old boys forskin ? 2508	0
5607	Yes, everyone should check these videos out , as they 're a great way to introduce people to the idea of an open White Nationalist community ( PLE ) .	0
6393	Rapper Kanye West caught pooping at the empire state building .	0
5073	Every state is plagued with disunity !	0
1271	Los Angeles is gone .	0
8365	Just because we can `` breed '' does n't mean we should .	1
6247	I wonder how many young Whites pick up pro-WN ideas , but then after watching Romper Stomper or some old Springer episode see that negative image of WNs and decide thay they do n't want anything to do with us .	0
5053	Welcome to cape town women .	0
3601	Wonder what happened ?	0
9543	And that 's the truth .	0
1468	https : //www.facebook.com/pages/Boyco ... 85159441543213 Worthwhile Canadian Initiative : Dumb men commercials err ... why not dumb black men , dumb black women , dumb Asians ?	0
6986	Breastfeeding moms can throw the formula stuff away or give it to a shelter .	0
6333	I hate the term black in reference to the Niggardly kind .	0
3451	This is also a great place for news that you wo n't find anywhere else ; heartbreaking as it may be .	0
5424	I lived in texas when i was younger , i know how tough some things can get . `` rasslin animals '' is half the fun	0
10073	I heard that it 's youth corps. is really amazing , and they are one of the few large groups that accept younger people .	0
